gene_id,feature_is_filtered,feature_name,feature_reference,feature_biotype,mean_expression,mean_log_expression
ENSG00000278505,TRUE,C17orf78,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000276234,FALSE,TADA2A,NCBITaxon:9606,gene,0.04233972741039879,0.02881008982213042
ENSG00000273965,TRUE,RP11-378E13.4,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000276023,FALSE,DUSP14,NCBITaxon:9606,gene,0.250283947501262,0.13749753068688125
ENSG00000275066,FALSE,SYNRG,NCBITaxon:9606,gene,0.24381625441696114,0.15514160362792354
ENSG00000278053,FALSE,DDX52,NCBITaxon:9606,gene,0.18103230691569913,0.11606162496846287
ENSG00000277688,FALSE,RP11-697E22.1,NCBITaxon:9606,gene,9.780413932357396e-4,6.779266341922732e-4
ENSG00000277501,FALSE,RP11-697E22.2,NCBITaxon:9606,gene,5.678950025239778e-4,3.626899292360957e-4
ENSG00000274244,TRUE,RP11-697E22.3,NCBITaxon:9606,gene,0,0
ENSG00000275410,TRUE,HNF1B,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000275173,TRUE,AC091199.1,NCBITaxon:9606,gene,0,0
ENSG00000273513,TRUE,TBC1D3K,NCBITaxon:9606,gene,0,0
ENSG00000274512,FALSE,TBC1D3L,NCBITaxon:9606,gene,0.0029341241797072185,0.002033779902576822
ENSG00000274419,TRUE,TBC1D3D,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000278299,TRUE,TBC1D3C,NCBITaxon:9606,gene,0,0
ENSG00000278599,TRUE,TBC1D3E,NCBITaxon:9606,gene,0,0
ENSG00000274611,TRUE,TBC1D3,NCBITaxon:9606,gene,0,0
ENSG00000278845,FALSE,MRPL45,NCBITaxon:9606,gene,0.24921125694093893,0.14838204718142986
ENSG00000277399,FALSE,GPR179,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000274211,FALSE,SOCS7,NCBITaxon:9606,gene,0.05748359414437153,0.038242165638972585
ENSG00000275832,FALSE,ARHGAP23,NCBITaxon:9606,gene,0.05316128218071681,0.03465042599921172
ENSG00000277363,FALSE,SRCIN1,NCBITaxon:9606,gene,0.022652700656234225,0.015101409098525007
ENSG00000274996,TRUE,CTB-58E17.2,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000273604,FALSE,EPOP,NCBITaxon:9606,gene,0.09916077738515901,0.060866893333527426
ENSG00000277969,FALSE,CTB-58E17.1,NCBITaxon:9606,gene,0.07777006562342251,0.05057273228609869
ENSG00000275532,FALSE,CTB-58E17.3,NCBITaxon:9606,gene,0.030634780413932357,0.020711275369881783
ENSG00000275023,FALSE,MLLT6,NCBITaxon:9606,gene,0.34998107016658253,0.2128405080948211
ENSG00000275665,FALSE,CTB-58E17.9,NCBITaxon:9606,gene,8.202927814235235e-4,5.685836286773906e-4
ENSG00000277972,FALSE,CISD3,NCBITaxon:9606,gene,0.5585247349823321,0.3022578554264745
ENSG00000277258,FALSE,PCGF2,NCBITaxon:9606,gene,0.16752902574457346,0.10372996444822231
ENSG00000277182,FALSE,CTB-58E17.5,NCBITaxon:9606,gene,0.0038175164058556286,0.002627948154431156
ENSG00000277791,FALSE,PSMB3,NCBITaxon:9606,gene,0.9232710752145381,0.4816429049390558
ENSG00000276293,FALSE,PIP4K2B,NCBITaxon:9606,gene,0.09963402322059565,0.06600312722806478
ENSG00000273559,FALSE,CWC25,NCBITaxon:9606,gene,0.3292213528520949,0.19872428667145173
ENSG00000275489,FALSE,C17orf98,NCBITaxon:9606,gene,0.001325088339222615,9.184812463250148e-4
ENSG00000125691,FALSE,RPL23,NCBITaxon:9606,gene,6.918349318525997,1.4324445789755471
ENSG00000002834,FALSE,LASP1,NCBITaxon:9606,gene,0.5022715800100959,0.27452071443651643
ENSG00000263466,FALSE,RP1-56K13.2,NCBITaxon:9606,gene,0.002397778899545684,0.0016620136838262196
ENSG00000265784,FALSE,RP1-56K13.3,NCBITaxon:9606,gene,4.4169611307420494e-4,3.0616041544167193e-4
ENSG00000263874,FALSE,LINC00672,NCBITaxon:9606,gene,0.07653962645128723,0.049476124600240104
ENSG00000204952,FALSE,FBXO47,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000266588,FALSE,RP1-56K13.5,NCBITaxon:9606,gene,0.001325088339222615,9.184812463250148e-4
ENSG00000266013,TRUE,LINC02079,NCBITaxon:9606,gene,0,0
ENSG00000161381,FALSE,PLXDC1,NCBITaxon:9606,gene,0.16367995961635537,0.09343802039927168
ENSG00000141748,FALSE,ARL5C,NCBITaxon:9606,gene,7.57193336698637e-4,5.248464264714376e-4
ENSG00000266101,TRUE,RP5-906A24.2,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000067191,FALSE,CACNB1,NCBITaxon:9606,gene,0.0167213528520949,0.011481443110403534
ENSG00000108298,FALSE,RPL19,NCBITaxon:9606,gene,36.329757698132255,3.058099378534601
ENSG00000141750,FALSE,STAC2,NCBITaxon:9606,gene,0.23614967188288744,0.09447422248827779
ENSG00000108306,FALSE,FBXL20,NCBITaxon:9606,gene,0.0931663301362948,0.061880651878770274
ENSG00000266469,FALSE,CTB-131K11.1,NCBITaxon:9606,gene,0.0019245330641090358,0.0013339846672815701
ENSG00000125686,FALSE,MED1,NCBITaxon:9606,gene,0.12014134275618374,0.07826475864829767
ENSG00000167258,FALSE,CDK12,NCBITaxon:9606,gene,0.29252902574457346,0.1793293282225453
ENSG00000273576,FALSE,RP11-390P24.1,NCBITaxon:9606,gene,0.011610297829379102,0.007984111179293853
ENSG00000171532,FALSE,NEUROD2,NCBITaxon:9606,gene,0.0017667844522968198,0.001224641661766687
ENSG00000214546,TRUE,AC087491.2,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000131771,FALSE,PPP1R1B,NCBITaxon:9606,gene,0.3735487127713276,0.17086193906055505
ENSG00000131748,FALSE,STARD3,NCBITaxon:9606,gene,0.2122349823321555,0.13529022291817563
ENSG00000173991,FALSE,TCAP,NCBITaxon:9606,gene,0.011484098939929329,0.00785086340025242
ENSG00000141744,FALSE,PNMT,NCBITaxon:9606,gene,0.0601653205451792,0.03177564502257914
ENSG00000161395,FALSE,PGAP3,NCBITaxon:9606,gene,0.04707218576476527,0.03173226114309629
ENSG00000141736,FALSE,ERBB2,NCBITaxon:9606,gene,0.22491797072185765,0.12696342604278704
ENSG00000141741,FALSE,MIEN1,NCBITaxon:9606,gene,0.6948826350328117,0.35926555186078324
ENSG00000141738,FALSE,GRB7,NCBITaxon:9606,gene,0.1810638566380616,0.09784755027401118
ENSG00000161405,FALSE,IKZF3,NCBITaxon:9606,gene,0.06511862695608278,0.04222003123736554
ENSG00000186075,TRUE,ZPBP2,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000073605,FALSE,GSDMB,NCBITaxon:9606,gene,0.021643109540636044,0.014694910758515329
ENSG00000172057,FALSE,ORMDL3,NCBITaxon:9606,gene,0.14209994952044422,0.09124109032497511
ENSG00000264968,FALSE,RP11-387H17.4,NCBITaxon:9606,gene,0.005899798081776881,0.004053123248198601
ENSG00000204913,TRUE,LRRC3C,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000167914,FALSE,GSDMA,NCBITaxon:9606,gene,0.0010411408379606259,7.216638363982263e-4
ENSG00000108344,FALSE,PSMD3,NCBITaxon:9606,gene,0.23485613326602725,0.14803897436289964
ENSG00000265799,TRUE,RP11-387H17.6,NCBITaxon:9606,gene,2.2084805653710247e-4,1.5308020772083597e-4
ENSG00000108342,FALSE,CSF3,NCBITaxon:9606,gene,0.0032180716809692075,0.0017087542625597747
ENSG00000008838,FALSE,MED24,NCBITaxon:9606,gene,0.15528773346794547,0.09018743458334762
ENSG00000126351,FALSE,THRA,NCBITaxon:9606,gene,0.1828306410903584,0.11563156880195727
ENSG00000126368,FALSE,NR1D1,NCBITaxon:9606,gene,0.08770822816759212,0.05756961438933211
ENSG00000188895,FALSE,MSL1,NCBITaxon:9606,gene,0.2879543160020192,0.17695455828873904
ENSG00000108349,FALSE,CASC3,NCBITaxon:9606,gene,0.25214538112064616,0.1553920560483125
ENSG00000108352,FALSE,RAPGEFL1,NCBITaxon:9606,gene,0.013187783947501261,0.009023083497355647
ENSG00000171475,FALSE,WIPF2,NCBITaxon:9606,gene,0.21759843513377083,0.13320276167167086
ENSG00000094804,FALSE,CDC6,NCBITaxon:9606,gene,0.014986118122160524,0.010101720672776248
ENSG00000131759,FALSE,RARA,NCBITaxon:9606,gene,0.2697816759212519,0.1597671529978527
ENSG00000265666,FALSE,RARA-AS1,NCBITaxon:9606,gene,0.06846289752650177,0.04511065211495392
ENSG00000266208,FALSE,CTD-2267D19.3,NCBITaxon:9606,gene,8.202927814235235e-4,5.685836286773906e-4
ENSG00000183153,TRUE,GJD3,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000131747,FALSE,TOP2A,NCBITaxon:9606,gene,0.07130237253912165,0.030988392304016316
ENSG00000141753,FALSE,IGFBP4,NCBITaxon:9606,gene,2.1376829883897024,0.6400342038236997
ENSG00000131746,FALSE,TNS4,NCBITaxon:9606,gene,0.012115093387178193,0.007624782832976964
ENSG00000266088,FALSE,RP5-1028K7.2,NCBITaxon:9606,gene,0.016090358404846038,0.010450829107738912
ENSG00000126353,FALSE,CCR7,NCBITaxon:9606,gene,0.043601716304896516,0.020670376734501304
ENSG00000073584,FALSE,SMARCE1,NCBITaxon:9606,gene,0.17942327107521452,0.1155178330130408
ENSG00000264058,TRUE,RP5-1028K7.3,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000278834,FALSE,RP11-458J1.1,NCBITaxon:9606,gene,0.0127776375567895,0.008771380819001008
ENSG00000213424,FALSE,KRT222,NCBITaxon:9606,gene,0.007635032811711257,0.005152341102128783
ENSG00000167916,TRUE,KRT24,NCBITaxon:9606,gene,0,0
ENSG00000204897,TRUE,KRT25,NCBITaxon:9606,gene,1.8929833417465926e-4,1.0934300551488283e-4
ENSG00000186393,TRUE,KRT26,NCBITaxon:9606,gene,0,0
ENSG00000171446,FALSE,KRT27,NCBITaxon:9606,gene,9.464916708732963e-4,6.19752875031273e-4
ENSG00000173908,TRUE,KRT28,NCBITaxon:9606,gene,0,0
ENSG00000264488,TRUE,RP11-605F20.1,NCBITaxon:9606,gene,0,0
ENSG00000186395,FALSE,KRT10,NCBITaxon:9606,gene,1.8582155477031803,0.7428224686776355
ENSG00000167920,FALSE,TMEM99,NCBITaxon:9606,gene,0.28748107016658253,0.16245249224715283
ENSG00000265359,TRUE,RP5-1110E20.1,NCBITaxon:9606,gene,0,0
ENSG00000187242,FALSE,KRT12,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000171431,TRUE,KRT20,NCBITaxon:9606,gene,1.5774861181221605e-4,1.0934300551488283e-4
ENSG00000234477,FALSE,AC004231.2,NCBITaxon:9606,gene,0.0033758202927814235,0.0022945588704459652
ENSG00000108244,FALSE,KRT23,NCBITaxon:9606,gene,0.3889765270065623,0.12021703860500141
ENSG00000196859,TRUE,KRT39,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000204889,FALSE,KRT40,NCBITaxon:9606,gene,5.678950025239778e-4,3.936348198535782e-4
ENSG00000212899,TRUE,KRTAP3-3,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000212900,FALSE,KRTAP3-2,NCBITaxon:9606,gene,0.0015459363957597172,7.159472461845039e-4
ENSG00000212901,FALSE,KRTAP3-1,NCBITaxon:9606,gene,0.0020191822311963654,0.0011401706338823832
ENSG00000221852,TRUE,KRTAP1-5,NCBITaxon:9606,gene,2.2084805653710247e-4,1.4400391820633e-4
ENSG00000204887,TRUE,KRTAP1-4,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000221880,TRUE,KRTAP1-3,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000188581,FALSE,KRTAP1-1,NCBITaxon:9606,gene,0.0010411408379606259,6.577378827396883e-4
ENSG00000212725,TRUE,KRTAP2-1,NCBITaxon:9606,gene,0,0
ENSG00000214518,TRUE,KRTAP2-2,NCBITaxon:9606,gene,0,0
ENSG00000212724,FALSE,KRTAP2-3,NCBITaxon:9606,gene,0.00785588086824836,0.0029735223187749554
ENSG00000213417,TRUE,KRTAP2-4,NCBITaxon:9606,gene,0,0
ENSG00000240871,TRUE,KRTAP4-7,NCBITaxon:9606,gene,0,0
ENSG00000204880,TRUE,KRTAP4-8,NCBITaxon:9606,gene,4.7324583543664815e-4,2.400577558427328e-4
ENSG00000241241,TRUE,KRTAP4-16,NCBITaxon:9606,gene,0,0
ENSG00000212722,FALSE,KRTAP4-9,NCBITaxon:9606,gene,3.154972236244321e-4,1.8774112041228315e-4
ENSG00000212721,FALSE,KRTAP4-11,NCBITaxon:9606,gene,4.4169611307420494e-4,2.97084125927166e-4
ENSG00000213416,TRUE,KRTAP4-12,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000198090,FALSE,KRTAP4-6,NCBITaxon:9606,gene,1.8929833417465926e-4,1.2213531710335344e-4
ENSG00000198271,TRUE,KRTAP4-5,NCBITaxon:9606,gene,0,0
ENSG00000171396,TRUE,KRTAP4-4,NCBITaxon:9606,gene,0,0
ENSG00000196156,TRUE,KRTAP4-3,NCBITaxon:9606,gene,0,0
ENSG00000244537,TRUE,KRTAP4-2,NCBITaxon:9606,gene,0,0
ENSG00000198443,TRUE,KRTAP4-1,NCBITaxon:9606,gene,0,0
ENSG00000240542,TRUE,KRTAP9-1,NCBITaxon:9606,gene,0,0
ENSG00000239886,TRUE,KRTAP9-2,NCBITaxon:9606,gene,0,0
ENSG00000204873,TRUE,KRTAP9-3,NCBITaxon:9606,gene,0,0
ENSG00000187272,TRUE,KRTAP9-8,NCBITaxon:9606,gene,0,0
ENSG00000241595,TRUE,KRTAP9-4,NCBITaxon:9606,gene,0,0
ENSG00000198083,TRUE,KRTAP9-9,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000212659,TRUE,KRTAP9-6,NCBITaxon:9606,gene,0,0
ENSG00000180386,TRUE,KRTAP9-7,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000212658,TRUE,KRTAP29-1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000212657,TRUE,KRTAP16-1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000186860,TRUE,KRTAP17-1,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000006059,TRUE,KRT33A,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000131738,TRUE,KRT33B,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000131737,FALSE,KRT34,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000094796,FALSE,KRT31,NCBITaxon:9606,gene,7.57193336698637e-4,5.157701369569316e-4
ENSG00000234859,FALSE,AC003958.2,NCBITaxon:9606,gene,0.005899798081776881,0.001700077557434513
ENSG00000108417,FALSE,KRT37,NCBITaxon:9606,gene,2.2084805653710247e-4,1.5308020772083597e-4
ENSG00000171360,TRUE,KRT38,NCBITaxon:9606,gene,0,0
ENSG00000108759,FALSE,KRT32,NCBITaxon:9606,gene,0.0014197375063099444,9.568581810904265e-4
ENSG00000197079,TRUE,KRT35,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000126337,FALSE,KRT36,NCBITaxon:9606,gene,9.149419485108531e-4,6.123208308833436e-4
ENSG00000171401,FALSE,KRT13,NCBITaxon:9606,gene,0.007508833922261484,0.005055398481145374
ENSG00000229732,TRUE,AC019349.5,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000171346,FALSE,KRT15,NCBITaxon:9606,gene,2.357679202423019,0.4176277450093247
ENSG00000171345,FALSE,KRT19,NCBITaxon:9606,gene,5.595280161534578,0.8009819954489169
ENSG00000226629,TRUE,LINC00974,NCBITaxon:9606,gene,9.464916708732963e-5,5.652951379442374e-5
ENSG00000171403,FALSE,KRT9,NCBITaxon:9606,gene,0.0010411408379606259,7.216638363982263e-4
ENSG00000186847,FALSE,KRT14,NCBITaxon:9606,gene,0.7306915699141847,0.14438659317334093
ENSG00000186832,FALSE,KRT16,NCBITaxon:9606,gene,0.19456713780918727,0.06718756901519883
ENSG00000128422,FALSE,KRT17,NCBITaxon:9606,gene,1.09865598182736,0.1900049345298369
ENSG00000173812,FALSE,EIF1,NCBITaxon:9606,gene,19.824425795053003,2.6305142715028085
ENSG00000184502,FALSE,GAST,NCBITaxon:9606,gene,0.0038175164058556286,0.0026188718649166505
ENSG00000173805,FALSE,HAP1,NCBITaxon:9606,gene,0.01110550227158001,0.0072258118182340104
ENSG00000173801,FALSE,JUP,NCBITaxon:9606,gene,0.40730691569914185,0.21136806025943805
ENSG00000141696,FALSE,P3H4,NCBITaxon:9606,gene,0.07590863200403837,0.0505241338362955
ENSG00000141756,FALSE,FKBP10,NCBITaxon:9606,gene,0.11809061080262494,0.07396652384765363
ENSG00000141698,FALSE,NT5C3B,NCBITaxon:9606,gene,0.29274987380111056,0.17453170400193996
ENSG00000161594,FALSE,KLHL10,NCBITaxon:9606,gene,2.523977788995457e-4,1.7494880882381255e-4
ENSG00000178502,FALSE,KLHL11,NCBITaxon:9606,gene,0.012430590610802626,0.008530826206868266
ENSG00000131473,FALSE,ACLY,NCBITaxon:9606,gene,0.20690307925290258,0.12820772662187835
ENSG00000274630,TRUE,RP11-229E13.4,NCBITaxon:9606,gene,9.464916708732963e-5,6.56058033089297e-5
ENSG00000204815,FALSE,ODAD4,NCBITaxon:9606,gene,0.0036913175164058555,0.002549550039533755
ENSG00000173786,FALSE,CNP,NCBITaxon:9606,gene,0.2193336698637052,0.13811002923795712
ENSG00000168259,FALSE,DNAJC7,NCBITaxon:9606,gene,0.41497349823321555,0.24891877621358707
ENSG00000168256,FALSE,NKIRAS2,NCBITaxon:9606,gene,0.1753849066128218,0.1125500379467695
ENSG00000187595,FALSE,ZNF385C,NCBITaxon:9606,gene,0.007477284199899041,0.005137477013832927
ENSG00000267221,FALSE,C17orf113,NCBITaxon:9606,gene,0.007792781423523473,0.00533801044583368
ENSG00000108771,FALSE,DHX58,NCBITaxon:9606,gene,0.04297072185764765,0.029030883214151402
ENSG00000108773,FALSE,KAT2A,NCBITaxon:9606,gene,0.1361686017163049,0.08800917993499259
ENSG00000267261,TRUE,CTD-2132N18.3,NCBITaxon:9606,gene,0,0
ENSG00000260325,FALSE,HSPB9,NCBITaxon:9606,gene,0.0044800605754669355,0.003069036198564653
ENSG00000108774,FALSE,RAB5C,NCBITaxon:9606,gene,0.8417150429076224,0.43783800797832545
ENSG00000267658,FALSE,RAB5C-AS1,NCBITaxon:9606,gene,6.940938919737506e-4,4.811092242654845e-4
ENSG00000089558,FALSE,KCNH4,NCBITaxon:9606,gene,8.518425037859667e-4,5.813759402658612e-4
ENSG00000161610,FALSE,HCRT,NCBITaxon:9606,gene,0.002208480565371025,0.0015217257876938542
ENSG00000167925,FALSE,GHDC,NCBITaxon:9606,gene,0.0703874305906108,0.04715551420375559
ENSG00000173757,FALSE,STAT5B,NCBITaxon:9606,gene,0.18929833417465927,0.1206209695527369
ENSG00000267758,FALSE,RP11-358B23.5,NCBITaxon:9606,gene,0.002050731953558809,0.001403306492664465
ENSG00000126561,FALSE,STAT5A,NCBITaxon:9606,gene,0.20529404341241797,0.12104931982547117
ENSG00000168610,FALSE,STAT3,NCBITaxon:9606,gene,1.0773283695103484,0.5145291921482776
ENSG00000177469,FALSE,CAVIN1,NCBITaxon:9606,gene,1.4876640585562848,0.520693187123355
ENSG00000033627,FALSE,ATP6V0A1,NCBITaxon:9606,gene,0.13269813225643615,0.08591797985165543
ENSG00000108784,FALSE,NAGLU,NCBITaxon:9606,gene,0.11780666330136295,0.07601487390844795
ENSG00000108786,FALSE,HSD17B1,NCBITaxon:9606,gene,0.055779909136799595,0.03665948166986413
ENSG00000266962,FALSE,HSD17B1-AS1,NCBITaxon:9606,gene,0.032622412922766277,0.022101789550957672
ENSG00000068120,FALSE,COASY,NCBITaxon:9606,gene,0.19945734477536597,0.1234568275114914
ENSG00000108788,FALSE,MLX,NCBITaxon:9606,gene,0.2746718828874306,0.1643575005184237
ENSG00000131470,FALSE,PSMC3IP,NCBITaxon:9606,gene,0.038269813225643615,0.02582359529187821
ENSG00000141699,FALSE,RETREG3,NCBITaxon:9606,gene,0.14907243816254417,0.09769025082501143
ENSG00000131462,FALSE,TUBG1,NCBITaxon:9606,gene,0.11017163048965169,0.07178783521546042
ENSG00000037042,FALSE,TUBG2,NCBITaxon:9606,gene,0.07370015143866734,0.049112647049653
ENSG00000068137,FALSE,PLEKHH3,NCBITaxon:9606,gene,0.1804013124684503,0.10934985996554793
ENSG00000184451,FALSE,CCR10,NCBITaxon:9606,gene,0.03748107016658253,0.023781351864736438
ENSG00000267042,FALSE,CTD-3193K9.4,NCBITaxon:9606,gene,0.04675668854114084,0.02980919435662184
ENSG00000108797,FALSE,CNTNAP1,NCBITaxon:9606,gene,0.005742049469964664,0.00396193282171273
ENSG00000267765,TRUE,CTD-3193K9.3,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000108799,FALSE,EZH1,NCBITaxon:9606,gene,0.14090106007067138,0.09080755644437383
ENSG00000273650,FALSE,CTD-3193K9.11,NCBITaxon:9606,gene,0.006120646138313983,0.004197127166404931
ENSG00000197291,FALSE,RAMP2-AS1,NCBITaxon:9606,gene,0.023851590106007067,0.016073060159343667
ENSG00000131477,FALSE,RAMP2,NCBITaxon:9606,gene,2.1380615850580513,0.4900656702696985
ENSG00000131475,FALSE,VPS25,NCBITaxon:9606,gene,0.2647021706208985,0.1635659923855532
ENSG00000126562,FALSE,WNK4,NCBITaxon:9606,gene,0.022652700656234225,0.014996209646424898
ENSG00000183978,FALSE,COA3,NCBITaxon:9606,gene,0.5515522463402323,0.30143213567284033
ENSG00000176563,FALSE,CNTD1,NCBITaxon:9606,gene,0.020601968702675416,0.013495533001436211
ENSG00000126581,FALSE,BECN1,NCBITaxon:9606,gene,0.2633455325593135,0.16319920530988288
ENSG00000131467,FALSE,PSME3,NCBITaxon:9606,gene,0.16446870267541647,0.10452551049526719
ENSG00000131480,FALSE,AOC2,NCBITaxon:9606,gene,0.006152195860676426,0.004237148346536919
ENSG00000131471,FALSE,AOC3,NCBITaxon:9606,gene,0.11206461383139828,0.06501994123029639
ENSG00000213373,FALSE,LINC00671,NCBITaxon:9606,gene,0.00265017667844523,0.001818809913621021
ENSG00000131482,TRUE,G6PC1,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000108825,TRUE,PTGES3L-AARSD1,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000266967,FALSE,AARSD1,NCBITaxon:9606,gene,0.08057799091367995,0.05263066835574201
ENSG00000267060,FALSE,PTGES3L,NCBITaxon:9606,gene,0.007729681978798587,0.005335938669126293
ENSG00000198863,FALSE,RUNDC1,NCBITaxon:9606,gene,0.10001261988894498,0.06454983231885345
ENSG00000131469,FALSE,RPL27,NCBITaxon:9606,gene,11.228924785461889,1.9266201648526733
ENSG00000068079,FALSE,IFI35,NCBITaxon:9606,gene,0.23668601716304896,0.14315519185320763
ENSG00000108828,FALSE,VAT1,NCBITaxon:9606,gene,0.41819156991418477,0.23184938365948668
ENSG00000108830,FALSE,RND2,NCBITaxon:9606,gene,0.013282433114588592,0.008965453044141402
ENSG00000012048,FALSE,BRCA1,NCBITaxon:9606,gene,0.034673144876325085,0.022804875160604487
ENSG00000267002,FALSE,RP11-242D8.1,NCBITaxon:9606,gene,0.12067768803634528,0.07577668500310146
ENSG00000188554,FALSE,NBR1,NCBITaxon:9606,gene,0.2346037354871277,0.14697137755869427
ENSG00000184988,FALSE,TMEM106A,NCBITaxon:9606,gene,0.056663301362948004,0.03757295897152154
ENSG00000236383,FALSE,CCDC200,NCBITaxon:9606,gene,0.005647400302877335,0.0038835347068153295
ENSG00000188825,FALSE,LINC00910,NCBITaxon:9606,gene,0.013124684502776375,0.008984314635533237
ENSG00000175906,FALSE,ARL4D,NCBITaxon:9606,gene,0.4801236749116608,0.24723059513114917
ENSG00000267151,TRUE,MIR2117HG,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000067596,FALSE,DHX8,NCBITaxon:9606,gene,0.11733341746592629,0.07732830845286819
ENSG00000175832,FALSE,ETV4,NCBITaxon:9606,gene,0.04050984351337708,0.02547991272441797
ENSG00000005102,FALSE,MEOX1,NCBITaxon:9606,gene,0.13418096920747097,0.07320627270921745
ENSG00000267440,TRUE,LINC02594,NCBITaxon:9606,gene,1.2619888944977284e-4,8.747440441190628e-5
ENSG00000167941,FALSE,SOST,NCBITaxon:9606,gene,6.625441696113075e-4,4.5924062316250795e-4
ENSG00000108861,FALSE,DUSP3,NCBITaxon:9606,gene,0.13279278142352346,0.08500136901716032
ENSG00000231256,FALSE,CFAP97D1,NCBITaxon:9606,gene,0.006814740030287734,0.0041011909869929026
ENSG00000267604,TRUE,RP5-905N1.2,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000161647,FALSE,MPP3,NCBITaxon:9606,gene,0.032338465421504294,0.021846798381869897
ENSG00000161649,FALSE,CD300LG,NCBITaxon:9606,gene,0.7619257950530035,0.23295963269552425
ENSG00000108852,FALSE,MPP2,NCBITaxon:9606,gene,0.005363452801615346,0.003681357029447998
ENSG00000282199,FALSE,RP11-527L4.5,NCBITaxon:9606,gene,0.002397778899545684,0.0016257085257681957
ENSG00000267496,TRUE,FAM215A,NCBITaxon:9606,gene,3.154972236244321e-5,2.186860110297657e-5
ENSG00000267420,TRUE,RP11-527L4.6,NCBITaxon:9606,gene,6.309944472488642e-5,4.373720220595314e-5
ENSG00000261514,FALSE,LINC01976,NCBITaxon:9606,gene,4.1014639071176173e-4,2.8429181433869537e-4
ENSG00000108849,FALSE,PPY,NCBITaxon:9606,gene,6.940938919737506e-4,4.1014315351601345e-4
ENSG00000131096,FALSE,PYY,NCBITaxon:9606,gene,0.005458101968702675,0.0034940434403765244
ENSG00000161653,FALSE,NAGS,NCBITaxon:9606,gene,0.019781675921251893,0.013440968451497734
ENSG00000091947,FALSE,TMEM101,NCBITaxon:9606,gene,0.31098561332660274,0.17675941763489106
ENSG00000161654,FALSE,LSM12,NCBITaxon:9606,gene,0.38045810196870267,0.22563266389337408
ENSG00000141349,FALSE,G6PC3,NCBITaxon:9606,gene,0.13673649671882887,0.08850709703150497
ENSG00000108840,FALSE,HDAC5,NCBITaxon:9606,gene,0.19592377587077234,0.1243039515312651
ENSG00000267638,TRUE,RP11-546M21.6,NCBITaxon:9606,gene,1.8929833417465926e-4,1.312116066178594e-4
ENSG00000125319,FALSE,HROB,NCBITaxon:9606,gene,0.003596668349318526,0.0024748679467103195
ENSG00000161664,TRUE,ASB16,NCBITaxon:9606,gene,2.839475012619889e-4,1.968174099267891e-4
ENSG00000267080,FALSE,ASB16-AS1,NCBITaxon:9606,gene,0.036408379606259464,0.02479327173199018
